"","item","itemLabel","coord","lon","lat"
"458","http://www.wikidata.org/entity/Q5055879","Ceceñas","Point(-3.721111111 43.3775)",-3.7211111111111,43.3775
"459","http://www.wikidata.org/entity/Q5141373","Cohiño","Point(-4.075833333 43.191388888)",-4.0758333333333,43.191388888889
"460","http://www.wikidata.org/entity/Q5391488","Villafañe","Point(-5.427222222 42.5525)",-5.4272222222222,42.5525
"461","http://www.wikidata.org/entity/Q6139398","Tañabueyes","Point(-3.382777777 42.15)",-3.3827777777778,42.15
"462","http://www.wikidata.org/entity/Q6148088","Tolbaños de Abajo","Point(-3.13333 42.1)",-3.13333,42.1
"463","http://www.wikidata.org/entity/Q6148090","Tolbaños de Arriba","Point(-3.1 42.1)",-3.1,42.1
"464","http://www.wikidata.org/entity/Q5965545","La Viña (Algarinejo)","Point(-4.1475 37.285277777)",-4.1475,37.285277777778
"465","http://www.wikidata.org/entity/Q6126258","Seseña Nuevo","Point(-3.652616666 40.109605555)",-3.6526166666667,40.109605555556
"466","http://www.wikidata.org/entity/Q6126571","Seña","Point(-3.411666666 43.385833333)",-3.4116666666667,43.385833333333
"467","http://www.wikidata.org/entity/Q6130674","Sobrepeña","Point(-3.959722222 42.785833333)",-3.9597222222222,42.785833333333
"468","http://www.wikidata.org/entity/Q6132441","Sopeña (Cabuérniga)","Point(-4.290833333 43.229722222)",-4.2908333333333,43.229722222222
"469","http://www.wikidata.org/entity/Q6132443","Sopeña (Liendo)","Point(-3.373361111 43.388316666)",-3.3733611111111,43.388316666667
"470","http://www.wikidata.org/entity/Q6132445","Sopeña de Carneros","Point(-6.045 42.488055555)",-6.045,42.488055555556
"471","http://www.wikidata.org/entity/Q6132939","Soña","Point(-4.023888888 43.384166666)",-4.0238888888889,43.384166666667
"472","http://www.wikidata.org/entity/Q5756717","Castañar de Béjar","Point(-5.7619 40.3786)",-5.7619444444444,40.378611111111
"473","http://www.wikidata.org/entity/Q5756730","Castañeda","Point(-5.486666666 40.945277777)",-5.4866666666667,40.945277777778
"474","http://www.wikidata.org/entity/Q5757138","Castillo de Baños de Abajo","Point(-3.299166666 36.740555555)",-3.2991666666667,36.740555555556
"475","http://www.wikidata.org/entity/Q5757140","Castillo de Baños de Arriba","Point(-3.303888888 36.742777777)",-3.3038888888889,36.742777777778
"476","http://www.wikidata.org/entity/Q5758022","Castroañe","Point(-5.044166666 42.548611111)",-5.0441666666667,42.548611111111
"477","http://www.wikidata.org/entity/Q5759510","Cañada Morteros","Point(-2.9361 37.6447)",-2.9361111111111,37.644722222222
"478","http://www.wikidata.org/entity/Q5759545","Cañada de la Cruz","Point(-2.2806 38.0308)",-2.2805555555556,38.030833333333
"479","http://www.wikidata.org/entity/Q5759558","Cañadas (Granada)","Point(-2.824444444 37.800555555)",-2.8244444444444,37.800555555556
"480","http://www.wikidata.org/entity/Q5759562","Cañadas (Moraleja)","Point(-6.61666667 40.05)",-6.61666667,40.05
"481","http://www.wikidata.org/entity/Q5759563","Cañadas de Cañepla","Point(-2.283888888 37.795833333)",-2.2838888888889,37.795833333333
"482","http://www.wikidata.org/entity/Q5759572","Cañamares","Point(-2.750875 38.741986111)",-2.750875,38.741986111111
"483","http://www.wikidata.org/entity/Q5759586","Cañeda","Point(-4.11884 43.0182)",-4.11884,43.0182
"484","http://www.wikidata.org/entity/Q5759588","Cañedo","Point(-3.574166666 43.181111111)",-3.5741666666667,43.181111111111
"485","http://www.wikidata.org/entity/Q6034967","Muñoz (La Fuente de San Esteban)","Point(-6.199722222 40.814444444)",-6.1997222222222,40.814444444444
"486","http://www.wikidata.org/entity/Q6046416","Nuestra Señora de la Vega","Point(-2.851181 42.59788)",-2.851181,42.59788
"487","http://www.wikidata.org/entity/Q5890478","Güemes (España)","Point(-3.633333333 43.456111111)",-3.6333333333333,43.456111111111
"488","http://www.wikidata.org/entity/Q6014509","Miguel Ibáñez","Point(-4.352777777 41.087222222)",-4.3527777777778,41.087222222222
"489","http://www.wikidata.org/entity/Q6017857","Mioño","Point(-3.200833333 43.359166666)",-3.2008333333333,43.359166666667
"490","http://www.wikidata.org/entity/Q6019808","Miñanes","Point(-4.570277777 42.422222222)",-4.5702777777778,42.422222222222
"491","http://www.wikidata.org/entity/Q6022269","Montañana (Burgos)","Point(-3.01809 42.7272)",-3.01809,42.7272
"492","http://www.wikidata.org/entity/Q6050191","Olmo de la Guareña","Point(-5.306222222 41.161694444)",-5.3062222222222,41.161694444444
"493","http://www.wikidata.org/entity/Q6050675","Omoño","Point(-3.656666666 43.4275)",-3.6566666666667,43.4275
"494","http://www.wikidata.org/entity/Q6052357","Oreña","Point(-4.133888888 43.396111111)",-4.1338888888889,43.396111111111
"495","http://www.wikidata.org/entity/Q6052995","Oriñón","Point(-3.321944444 43.3975)",-3.3219444444444,43.3975
"496","http://www.wikidata.org/entity/Q6053646","Oruña","Point(-3.951666666 43.403055555)",-3.9516666666667,43.403055555556
"497","http://www.wikidata.org/entity/Q6054450","Otañes","Point(-3.192777777 43.331111111)",-3.1927777777778,43.331111111111
"498","http://www.wikidata.org/entity/Q6054475","Otero de las Dueñas","Point(-5.769152777 42.786605555)",-5.7691527777778,42.786605555556
"499","http://www.wikidata.org/entity/Q5969734","Lamiña","Point(-4.280277777 43.233333333)",-4.2802777777778,43.233333333333
"500","http://www.wikidata.org/entity/Q5970451","Las Grañeras","Point(-5.214444444 42.396388888)",-5.2144444444444,42.396388888889
"501","http://www.wikidata.org/entity/Q5970694","Las Peñuelas","Point(-4.063888888 39.065)",-4.0638888888889,39.065
"502","http://www.wikidata.org/entity/Q5970843","Las Viñas (Granada)","Point(-3.011111111 37.405555555)",-3.0111111111111,37.405555555556
"503","http://www.wikidata.org/entity/Q5972317","Lebeña","Point(-4.584166666 43.214444444)",-4.5841666666667,43.214444444444
"504","http://www.wikidata.org/entity/Q7413568","San Cristóbal (Arenas de Iguña)","Point(-4.076666666 43.192777777)",-4.0766666666667,43.192777777778
"505","http://www.wikidata.org/entity/Q6160567","Verdeña","Point(-4.462222222 42.9425)",-4.4622222222222,42.9425
"506","http://www.wikidata.org/entity/Q6160924","Viaña (Cabuérniga)","Point(-4.258333333 43.189444444)",-4.2583333333333,43.189444444444
"507","http://www.wikidata.org/entity/Q6160926","Viaña (Vega de Pas)","Point(-3.795833333 43.144444444)",-3.7958333333333,43.144444444444
"508","http://www.wikidata.org/entity/Q6162541","Villabáñez (Cantabria)","Point(-3.9536 43.315)",-3.9536111111111,43.315
"509","http://www.wikidata.org/entity/Q5716995","Balada (España)","Point(0.6797 40.7133)",0.67971111,40.71328333
"510","http://www.wikidata.org/entity/Q5395483","Maoño","Point(-3.913888888 43.418055555)",-3.9138888888889,43.418055555556
"511","http://www.wikidata.org/entity/Q5396326","Pedro-Muñoz","Point(-6.333747222 40.290536111)",-6.3337472222222,40.290536111111
"512","http://www.wikidata.org/entity/Q5398956","Viñuela de Sayago","Point(-5.95634 41.2477)",-5.95634,41.2477
"513","http://www.wikidata.org/entity/Q6102500","Rebolledo de Traspeña","Point(-4.132777777 42.681944444)",-4.1327777777778,42.681944444444
"514","http://www.wikidata.org/entity/Q6107907","Riaño (Solórzano)","Point(-3.596111111 43.350555555)",-3.5961111111111,43.350555555556
"515","http://www.wikidata.org/entity/Q6107911","Riaño de Ibio","Point(-4.177777777 43.3175)",-4.1777777777778,43.3175
"516","http://www.wikidata.org/entity/Q6109050","Riosmenudos de la Peña","Point(-4.658055555 42.751666666)",-4.6580555555556,42.751666666667
"517","http://www.wikidata.org/entity/Q6112122","Ros (Valle de Santibáñez)","Point(-3.809166666 42.484444444)",-3.8091666666667,42.484444444444
"518","http://www.wikidata.org/entity/Q6162616","Villafría de la Peña","Point(-4.711666666 42.83)",-4.7116666666667,42.83
"519","http://www.wikidata.org/entity/Q6162661","Villalboñe","Point(-5.456506 42.6309797)",-5.456506,42.6309797
"520","http://www.wikidata.org/entity/Q6162710","Villamiel de Muñó","Point(-3.78834722 42.26798056)",-3.78834722,42.26798056
"521","http://www.wikidata.org/entity/Q6162725","Villamoñico","Point(-4.063055555 42.780277777)",-4.0630555555556,42.780277777778
"522","http://www.wikidata.org/entity/Q6162769","Villanueva de Cañedo","Point(-5.67005556 41.15688889)",-5.67005556,41.15688889
"523","http://www.wikidata.org/entity/Q6162796","Villanueva de la Peña","Point(-4.1919 43.3169)",-4.1919444444444,43.316944444444
"524","http://www.wikidata.org/entity/Q6086965","Proaño","Point(-4.246033333 43.029794444)",-4.2460333333333,43.029794444444
"525","http://www.wikidata.org/entity/Q6092784","Pumareña","Point(-4.5819 43.1835)",-4.5818888888889,43.1835
"526","http://www.wikidata.org/entity/Q6095081","Quintana (Camaleño)","Point(-4.680277777 43.155)",-4.6802777777778,43.155
"527","http://www.wikidata.org/entity/Q6095113","Quintanadueñas","Point(-3.734722222 42.385)",-3.7347222222222,42.385
"528","http://www.wikidata.org/entity/Q5929139","Jemenuño","Point(-4.494166666 40.946388888)",-4.4941666666667,40.946388888889
"529","http://www.wikidata.org/entity/Q6120714","Santa Águeda (Arenas de Iguña)","Point(-4.355277777 43.200833333)",-4.3552777777778,43.200833333333
"530","http://www.wikidata.org/entity/Q6121290","Santibáñez (Cabezón de la Sal)","Point(-4.241111111 43.286666666)",-4.2411111111111,43.286666666667
"531","http://www.wikidata.org/entity/Q6121295","Santibáñez de Porma","Point(-5.411666666 42.585)",-5.4116666666667,42.585
"532","http://www.wikidata.org/entity/Q7550211","Sobrelapeña","Point(-4.481388888 43.252777777)",-4.4813888888889,43.252777777778
"533","http://www.wikidata.org/entity/Q6388069","Areños (Camaleño)","Point(-4.726388888 43.108888888)",-4.7263888888889,43.108888888889
"534","http://www.wikidata.org/entity/Q6388072","Areños (Palencia)","Point(-4.489166666 42.9925)",-4.4891666666667,42.9925
"535","http://www.wikidata.org/entity/Q6407943","Cañadas de Pareja","Point(-4.529444444 37.177222222)",-4.5294444444444,37.177222222222
"536","http://www.wikidata.org/entity/Q6407950","Cañatabla","Point(-3.492777777 37.488611111)",-3.4927777777778,37.488611111111
"537","http://www.wikidata.org/entity/Q6121540","Santuario de Nuestra Señora de los Milagros (Orense)","Point(-7.672777777 42.241111111)",-7.6727777777778,42.241111111111
"538","http://www.wikidata.org/entity/Q6124013","Sel de la Peña","Point(-3.899166666 43.158333333)",-3.8991666666667,43.158333333333
"539","http://www.wikidata.org/entity/Q6152062","Treceño","Point(-4.302222222 43.318333333)",-4.3022222222222,43.318333333333
"540","http://www.wikidata.org/entity/Q6162870","Villar de Sobrepeña","Point(-3.8 41.28333333)",-3.8,41.28333333
"541","http://www.wikidata.org/entity/Q6163011","Villaverde Peñahorada","Point(-3.670277777 42.464166666)",-3.6702777777778,42.464166666667
"542","http://www.wikidata.org/entity/Q6163317","Vioño de Piélagos","Point(-3.968611111 43.362777777)",-3.9686111111111,43.362777777778
"543","http://www.wikidata.org/entity/Q6119618","San Pelayo (Camaleño)","Point(-4.681388888 43.156666666)",-4.6813888888889,43.156666666667
"544","http://www.wikidata.org/entity/Q6164465","Viñón (Cantabria)","Point(-4.639166666 43.185833333)",-4.6391666666667,43.185833333333
"545","http://www.wikidata.org/entity/Q6174527","Íñigo (Narros de Matalayegua)","Point(-5.900277777 40.666944444)",-5.9002777777778,40.666944444444
"546","http://www.wikidata.org/entity/Q6174532","Íñigo Blasco","Point(-5.467777777 40.5875)",-5.4677777777778,40.5875
"547","http://www.wikidata.org/entity/Q6159284","Vallejo (Camaleño)","Point(-4.728333333 43.139166666)",-4.7283333333333,43.139166666667
"548","http://www.wikidata.org/entity/Q6159915","Vega de Antoñán","Point(-5.938333333 42.519722222)",-5.9383333333333,42.519722222222
"549","http://www.wikidata.org/entity/Q8960984","Fañanás","Point(-0.271944444 42.075555555)",-0.27194444444444,42.075555555556
"550","http://www.wikidata.org/entity/Q9018544","La Fontañera","Point(-7.319444444 39.381666666)",-7.3194444444444,39.381666666667
"551","http://www.wikidata.org/entity/Q8770605","Doña Santos","Point(-3.39778 41.8909)",-3.39778,41.8909
"552","http://www.wikidata.org/entity/Q8238647","Añézcar","Point(-1.720833333 42.852222222)",-1.7208333333333,42.852222222222
"553","http://www.wikidata.org/entity/Q8254374","Cabañas de Aliste","Point(-6.24431 41.8565)",-6.24431,41.8565
"554","http://www.wikidata.org/entity/Q8342713","Castro de Alcañices","Point(-6.18678611 41.596775)",-6.18678611,41.596775
"555","http://www.wikidata.org/entity/Q8343229","Cañada Fuente del Pavo","Point(-0.66277778 39.36638889)",-0.66277778,39.36638889
"556","http://www.wikidata.org/entity/Q8343233","Cañada de la Leña","Point(-1.0555 38.3173)",-1.0555,38.3173
"557","http://www.wikidata.org/entity/Q8253834","Buñales","Point(-0.407777777 42.045555555)",-0.40777777777778,42.045555555556
"558","http://www.wikidata.org/entity/Q9094040","Villalbeto de la Peña","Point(-4.678333333 42.789722222)",-4.6783333333333,42.789722222222
"559","http://www.wikidata.org/entity/Q9094370","Virgen de la Peña (Cantabria)","Point(-4.198888888 43.323055555)",-4.1988888888889,43.323055555556
"560","http://www.wikidata.org/entity/Q9022167","Liaño","Point(-3.839722222 43.38)",-3.8397222222222,43.38
"561","http://www.wikidata.org/entity/Q8245077","Baños de Cerrato","Point(-4.475277777 41.921111111)",-4.4752777777778,41.921111111111
"562","http://www.wikidata.org/entity/Q9252233","Puente de Sabiñánigo","Point(-0.364226 42.500722)",-0.364226,42.500722
"563","http://www.wikidata.org/entity/Q9252233","Puente de Sabiñánigo","Point(-0.364111111 42.50075)",-0.36411111111111,42.50075
"564","http://www.wikidata.org/entity/Q9332594","Sabiñánigo Alto","Point(-0.3742 42.5144)",-0.37416667,42.51444444
"565","http://www.wikidata.org/entity/Q11695662","Nieves (La Coruña)","Point(-8.0564 43.4314)",-8.05638889,43.43138889
"566","http://www.wikidata.org/entity/Q11232917","Montañana (Huesca)","Point(0.6782 42.1614)",0.67821683333333,42.161422
"567","http://www.wikidata.org/entity/Q11703544","San Martín de Castañeda","Point(-6.720277777 42.135277777)",-6.7202777777778,42.135277777778
"568","http://www.wikidata.org/entity/Q12253934","Arguiñáriz","Point(-1.86138889 42.7425)",-1.86138889,42.7425
"569","http://www.wikidata.org/entity/Q12259814","Iruñela","Point(-2.01055556 42.74138889)",-2.01055556,42.74138889
"570","http://www.wikidata.org/entity/Q12260104","Iñurrieta","Point(-2.98111111 42.9025)",-2.98111111,42.9025
"571","http://www.wikidata.org/entity/Q9058905","Peñacastillo","Point(-3.864722222 43.446111111)",-3.8647222222222,43.446111111111
"572","http://www.wikidata.org/entity/Q9058920","Peñarroyas","Point(-0.758572 40.8554)",-0.758572,40.8554
"573","http://www.wikidata.org/entity/Q11755960","Villavieja de Muñó","Point(-3.892913055 42.259663888)",-3.8929130555556,42.259663888889
"574","http://www.wikidata.org/entity/Q11954861","Viñal","Point(0.713568399 42.5048338)",0.71356839999999,42.5048338
"575","http://www.wikidata.org/entity/Q12156373","Carbonera (España)","Point(-4.736388888 42.593055555)",-4.7363888888889,42.593055555556
"576","http://www.wikidata.org/entity/Q12175428","Garoña","Point(-3.2226247 42.7665532)",-3.2226247,42.7665532
"577","http://www.wikidata.org/entity/Q9073985","Santa Anastasia (España)","Point(-1.2303111 42.1400249)",-1.2303111,42.1400249
"578","http://www.wikidata.org/entity/Q9074044","Santa Eulalia de la Peña","Point(-0.405925 42.262358333)",-0.405925,42.262358333333
"579","http://www.wikidata.org/entity/Q9074134","Santa María de la Peña","Point(-0.7425 42.393611111)",-0.7425,42.393611111111
"580","http://www.wikidata.org/entity/Q9074337","Santibáñez-Zarzaguda","Point(-3.783888888 42.48)",-3.7838888888889,42.48
"581","http://www.wikidata.org/entity/Q9070964","Roza (Peñarrubia)","Point(-4.563055555 43.255555555)",-4.5630555555556,43.255555555556
"582","http://www.wikidata.org/entity/Q9071196","Ruiseñada","Point(-4.289444444 43.365277777)",-4.2894444444444,43.365277777778
"583","http://www.wikidata.org/entity/Q9073705","San Pedro de la Viña","Point(-6.01916 42.0983)",-6.01916,42.0983
"584","http://www.wikidata.org/entity/Q9029817","Martín Muñoz de Ayllón","Point(-3.400833333 41.295833333)",-3.4008333333333,41.295833333333
"585","http://www.wikidata.org/entity/Q9033811","Miñambres de la Valduerna","Point(-5.975552777 42.312244444)",-5.9755527777778,42.312244444444
"586","http://www.wikidata.org/entity/Q12262169","Lendoño de Abajo","Point(-3.03277778 43.01194444)",-3.03277778,43.01194444
"587","http://www.wikidata.org/entity/Q12262171","Lendoño de Arriba","Point(-3.05611111 43.01388889)",-3.05611111,43.01388889
"588","http://www.wikidata.org/entity/Q12263838","Moscador de Treviño","Point(-2.724438888 42.711516666)",-2.7244388888889,42.711516666667
"589","http://www.wikidata.org/entity/Q12263838","Moscador de Treviño","Point(-2.72444444 42.71111111)",-2.72444444,42.71111111
"590","http://www.wikidata.org/entity/Q12266854","San Esteban de Treviño","Point(-2.81861111 42.73611111)",-2.81861111,42.73611111
"591","http://www.wikidata.org/entity/Q12266854","San Esteban de Treviño","Point(-2.818111111 42.736225)",-2.8181111111111,42.736225
"592","http://www.wikidata.org/entity/Q10902139","Mieses (Camaleño)","Point(-4.637777777 43.151111111)",-4.6377777777778,43.151111111111
"593","http://www.wikidata.org/entity/Q10988787","Cabañas de Tera","Point(-6.044108333 42.010752777)",-6.0441083333333,42.010752777778
"594","http://www.wikidata.org/entity/Q11008853","Rañín","Point(0.313614833 42.380164833)",0.31361483333333,42.380164833333
"595","http://www.wikidata.org/entity/Q9092498","Valles de Fuentidueña","Point(-3.9981 41.420830555)",-3.9981,41.420830555556
"596","http://www.wikidata.org/entity/Q11075383","Vivar de Fuentidueña","Point(-4.008 41.4793)",-4.0079833333333,41.479263888889
"597","http://www.wikidata.org/entity/Q9052251","Omañón","Point(-6.098205555 42.804863888)",-6.0982055555556,42.804863888889
"598","http://www.wikidata.org/entity/Q9053544","Otiñano","Point(-2.2975 42.62666667)",-2.2975,42.62666667
"599","http://www.wikidata.org/entity/Q12390311","Guntiñas","Point(-7.4214029 42.5614927)",-7.4214029,42.5614927
"600","http://www.wikidata.org/entity/Q12397734","Piñeiros","Point(-7.3866673 42.5452903)",-7.3866673,42.5452903
"601","http://www.wikidata.org/entity/Q12397742","Piñeiró","Point(-7.6578 42.6178)",-7.6577777777778,42.617777777778
"602","http://www.wikidata.org/entity/Q15126095","Riaño","Point(-3.806083 42.988137)",-3.806083,42.988137
"603","http://www.wikidata.org/entity/Q15126095","Riaño","Point(-3.805833333 42.988055555)",-3.8058333333333,42.988055555556
"604","http://www.wikidata.org/entity/Q13050157","Señíu","Point(0.642480699 42.4597684)",0.64248069999996,42.4597684
"605","http://www.wikidata.org/entity/Q14088530","Mozodiel de Sanchiñigo","Point(-5.71222222 41.02638889)",-5.71222222,41.02638889
"606","http://www.wikidata.org/entity/Q13048990","Estaña","Point(0.517473694 42.032040694)",0.51747369444444,42.032040694444
"607","http://www.wikidata.org/entity/Q16466374","Fuentes de Peñacorada","Point(-5.090702777 42.835419444)",-5.0907027777778,42.835419444444
"608","http://www.wikidata.org/entity/Q16466376","Quintana de la Peña","Point(-5.07665 42.791047222)",-5.07665,42.791047222222
"609","http://www.wikidata.org/entity/Q16466398","Recueva de la Peña","Point(-4.659444444 42.783333333)",-4.6594444444444,42.783333333333
"610","http://www.wikidata.org/entity/Q16466399","Roscales de la Peña","Point(-4.628333333 42.766388888)",-4.6283333333333,42.766388888889
"611","http://www.wikidata.org/entity/Q16466403","Tarilonte de la Peña","Point(-4.668611111 42.818888888)",-4.6686111111111,42.818888888889
"612","http://www.wikidata.org/entity/Q16466407","Cancio (Negueira de Muñiz)","Point(-6.891 43.1154)",-6.891,43.1154
"613","http://www.wikidata.org/entity/Q16466470","Baños de Santiago","Point(-2.944166666 37.005)",-2.9441666666667,37.005
"614","http://www.wikidata.org/entity/Q23695761","Cuarto de Doña María Luisa","Point(-6.324344444 40.706386111)",-6.3243444444444,40.706386111111
"615","http://www.wikidata.org/entity/Q24010444","Oña","Point(-3.41459 42.734)",-3.41459,42.734
"616","http://www.wikidata.org/entity/Q24014542","Chañe","Point(-4.42764 41.33834)",-4.42764,41.33834
"617","http://www.wikidata.org/entity/Q24014238","Peñarandilla","Point(-5.3936 40.88348)",-5.3936,40.88348
"618","http://www.wikidata.org/entity/Q24002293","Camañas","Point(-1.13752 40.64308)",-1.13752,40.64308
"619","http://www.wikidata.org/entity/Q24011238","Cañizar","Point(-3.06399 40.76763)",-3.06399,40.76763
"620","http://www.wikidata.org/entity/Q24014239","Peñaranda de Bracamonte","Point(-5.20026 40.90108)",-5.20026,40.90108
"621","http://www.wikidata.org/entity/Q24011243","Campillo de Dueñas","Point(-1.68505 40.88376)",-1.68505,40.88376
"622","http://www.wikidata.org/entity/Q24011255","Auñón","Point(-2.7925 40.51752)",-2.7925,40.51752
"623","http://www.wikidata.org/entity/Q24014574","Armuña","Point(-4.31949 41.07715)",-4.31949,41.07715
"624","http://www.wikidata.org/entity/Q24014564","Cabañas de Polendos","Point(-4.1101 41.06667)",-4.1101,41.06667
"625","http://www.wikidata.org/entity/Q24014410","Cozuelos de Fuentidueña","Point(-4.09564 41.39086)",-4.09564,41.39086
"626","http://www.wikidata.org/entity/Q24014240","Peñaparda","Point(-6.66948 40.32093)",-6.66948,40.32093
"627","http://www.wikidata.org/entity/Q24014241","Peñacaballera","Point(-5.86121 40.34353)",-5.86121,40.34353
"628","http://www.wikidata.org/entity/Q24011548","Ledaña","Point(-1.7 39.36667)",-1.7,39.36667
"629","http://www.wikidata.org/entity/Q24011259","Armuña de Tajuña","Point(-3.02819 40.52884)",-3.02819,40.52884
"630","http://www.wikidata.org/entity/Q24014578","Añe","Point(-4.29462 41.03702)",-4.29462,41.03702
"631","http://www.wikidata.org/entity/Q24011570","Gascueña","Point(-2.51856 40.29937)",-2.51856,40.29937
"632","http://www.wikidata.org/entity/Q24011126","Peñalver","Point(-2.8889 40.5814)",-2.8889,40.5814
"633","http://www.wikidata.org/entity/Q24011127","Peñalén","Point(-2.06999 40.6656)",-2.06999,40.6656
"634","http://www.wikidata.org/entity/Q24014454","Sanchonuño","Point(-4.30531 41.32325)",-4.30531,41.32325
"635","http://www.wikidata.org/entity/Q24011457","Villar de Cañas","Point(-2.56428 39.7786)",-2.56428,39.7786
"636","http://www.wikidata.org/entity/Q24014477","Ortigosa de Pestaño","Point(-4.39516 41.08741)",-4.39516,41.08741
"637","http://www.wikidata.org/entity/Q24014487","Muñoveros","Point(-3.95161 41.17234)",-3.95161,41.17234
"638","http://www.wikidata.org/entity/Q24014488","Muñopedro","Point(-4.47213 40.88804)",-4.47213,40.88804
"639","http://www.wikidata.org/entity/Q24011604","Cañaveras","Point(-2.39611 40.35994)",-2.39611,40.35994
"640","http://www.wikidata.org/entity/Q24011606","Cañamares","Point(-2.23983 40.45203)",-2.23983,40.45203
"641","http://www.wikidata.org/entity/Q24011608","Cañada del Hoyo","Point(-1.9 39.96667)",-1.9,39.96667
"642","http://www.wikidata.org/entity/Q19833482","Derroñadas","Point(-2.636608 41.897119)",-2.636608,41.897119
"643","http://www.wikidata.org/entity/Q24011624","Atalaya del Cañavate","Point(-2.25175 39.51864)",-2.25175,39.51864
"644","http://www.wikidata.org/entity/Q24014726","Tarazona de Guareña","Point(-5.25005 41.17206)",-5.25005,41.17206
"645","http://www.wikidata.org/entity/Q24014498","Martín Muñoz de las Posadas","Point(-4.59672 40.99546)",-4.59672,40.99546
"646","http://www.wikidata.org/entity/Q17632669","Villariños","Point(-6.913372222 42.7278)",-6.9133722222222,42.7278
"647","http://www.wikidata.org/entity/Q17636066","La Braña","Point(-6.964330555 42.706055555)",-6.9643305555556,42.706055555556
"648","http://www.wikidata.org/entity/Q24014493","Migueláñez","Point(-4.3641 41.12155)",-4.3641,41.12155
"649","http://www.wikidata.org/entity/Q18285700","Castañoso","Point(-6.9029 42.725972222)",-6.9029,42.725972222222
"650","http://www.wikidata.org/entity/Q18377369","Moñón","Point(-6.935026 42.678501)",-6.935026,42.678501
"651","http://www.wikidata.org/entity/Q24014750","Santibáñez de la Sierra","Point(-5.91576 40.49464)",-5.91576,40.49464
"652","http://www.wikidata.org/entity/Q24011761","Santa Cruz de los Cáñamos","Point(-2.86618 38.63759)",-2.86618,38.63759
"653","http://www.wikidata.org/entity/Q24011496","Salvacañete","Point(-1.5 40.1)",-1.5,40.1
"654","http://www.wikidata.org/entity/Q24014499","Martín Muñoz de la Dehesa","Point(-4.68676 41.06652)",-4.68676,41.06652
"655","http://www.wikidata.org/entity/Q24012654","Villanueva de la Cañada","Point(-4.00428 40.44689)",-4.00428,40.44689
"656","http://www.wikidata.org/entity/Q24014526","Fuentepiñel","Point(-4.04295 41.39892)",-4.04295,41.39892
"657","http://www.wikidata.org/entity/Q24014522","Fuentidueña","Point(-3.97899 41.44226)",-3.97899,41.44226
"658","http://www.wikidata.org/entity/Q24014755","San Pelayo de Guareña","Point(-5.85702 41.11579)",-5.85702,41.11579
"659","http://www.wikidata.org/entity/Q24014758","San Muñoz","Point(-6.12758 40.78334)",-6.12758,40.78334
"660","http://www.wikidata.org/entity/Q24014761","San Martín del Castañar","Point(-6.06387 40.52264)",-6.06387,40.52264
"661","http://www.wikidata.org/entity/Q27961544","Barrillos de Curueño","Point(-5.4049408 42.7217774)",-5.4049408,42.7217774
"662","http://www.wikidata.org/entity/Q28501486","Turienzo Castañero","Point(-6.432816666 42.577527777)",-6.4328166666667,42.577527777778
"663","http://www.wikidata.org/entity/Q24014528","Fuente el Olmo de Fuentidueña","Point(-4.00086 41.37929)",-4.00086,41.37929
"664","http://www.wikidata.org/entity/Q47455425","Temiño","Point(-3.549761 42.474671)",-3.549761,42.474671
"665","http://www.wikidata.org/entity/Q47455443","Robredo Temiño","Point(-3.581151 42.468536)",-3.581151,42.468536
"666","http://www.wikidata.org/entity/Q47483770","Cuevas de Viñayo","Point(-5.752777777 42.816111111)",-5.7527777777778,42.816111111111
"667","http://www.wikidata.org/entity/Q47488881","Viñayo","Point(-5.770277777 42.794166666)",-5.7702777777778,42.794166666667
"668","http://www.wikidata.org/entity/Q47496297","Sobrepeña","Point(-3.654294 42.98288)",-3.654294,42.98288
"669","http://www.wikidata.org/entity/Q52160834","Curueña","Point(-5.983733333 42.835475)",-5.9837333333333,42.835475
"670","http://www.wikidata.org/entity/Q52160864","Robledo de Omaña","Point(-5.99335 42.812047222)",-5.99335,42.812047222222
"671","http://www.wikidata.org/entity/Q52378463","Cañizal de Rueda","Point(-5.353741666 42.627944444)",-5.3537416666667,42.627944444444
"672","http://www.wikidata.org/entity/Q52430770","Candanedo de Boñar","Point(-5.339569444 42.802358333)",-5.3395694444444,42.802358333333
"673","http://www.wikidata.org/entity/Q52430822","La Devesa de Boñar","Point(-5.299894444 42.822225)",-5.2998944444444,42.822225
"674","http://www.wikidata.org/entity/Q52431284","Palazuelo de Boñar","Point(-5.332125 42.835080555)",-5.332125,42.835080555556
"675","http://www.wikidata.org/entity/Q52433887","Valverde de Curueño","Point(-5.440572222 42.943463888)",-5.4405722222222,42.943463888889
"676","http://www.wikidata.org/entity/Q52449342","Cerezal de la Guzpeña","Point(-5.005277777 42.778333333)",-5.0052777777778,42.778333333333
"677","http://www.wikidata.org/entity/Q30098279","Santibáñez de Ordás","Point(-5.8125 42.73)",-5.8125,42.73
"678","http://www.wikidata.org/entity/Q30132412","Cortes de Tajuña","Point(-2.479426944 40.944063055)",-2.4794269444444,40.944063055556
"679","http://www.wikidata.org/entity/Q24014751","Santibáñez de Béjar","Point(-5.6111 40.48785)",-5.6111,40.48785
"680","http://www.wikidata.org/entity/Q53531822","Valdecañas","Point(-2.334402777 40.227169444)",-2.3344027777778,40.227169444444
